"id","spotify_track_id","name","album","release_date"
USSM11307806,"63FrXif0Pdu4NAPvTh87mw",Mine,BEYONCÉ [Platinum Edition],2013-12-13
USHR11334427,"34MJ07N9Bhu6iKPaxSVnCT",Neon Lights,Demi,2013-05-10
USAT21303689,"72FdcAg79So8xaAHs2mbrB",Old School Love,Old School Love (feat. Ed Sheeran),2013-10-15
USAT21302366,"1rEHQCkmLYY0CDrIborSoF",Paranoid,Paranoid (feat. B.o.B),2022-10-21
USRC11301762,"0DOgMeHlNponAEqczZoxX0",Perfume,Britney Jean (Deluxe Version),2013-11-04
USCN11200250,"0uMur9BAwuzsShojxBi6ag",Radio,True Believers,2013-05-17
USUM71314079,"6or1bKJiZ06IlK0vFvY75k",Rap God,The Marshall Mathers LP2 (Deluxe),2013-10-15
USSM11306713,"5TvE3pk05pyFIGdSY9j4DJ",Say Something,Is There Anybody Out There? - Track by Track Commentary,2013-11-04
QMTM61300238,"54RCDE1TAewECyX4WDUVm1",See You Tonight,See You Tonight,2013-04-09
USRC11301420,"4q6dqyGM25sKFU8nYAGRe4",Show Me,My Own Lane (Expanded Edition),2013-09-17
USUM71214608,"3grPZ1iQg2tEdh0ZCh3HTt",Stay,Here's To The Good Times,2012-12-04
GBHMU1300210,"4nVBt6MZDDP6tRVdQTgxJg",Story Of My Life,Midnight Memories (Deluxe),2013-10-28
USAT21202676,"7jRdxVZeBAtLXL8ZpBMR2q",Sweet Annie,Uncaged,2012-07-03
USWB11302648,"5l3CML2OnzfNs5RfVgbcLt",Talk Dirty,Tattoos,2013-08-02
USUM71308673,"5FgLLtrDU4Ex2ezB9anpH5",The Heart Of Dixie,Danielle Bradbery,2013-07-16
USUM71314082,"3aUp8U4MNWctRXlY5MPysv",The Monster,The Marshall Mathers LP2,2013-10-28
USUM71311295,"009ImBOrIUlWgla8U05RAC",Unconditionally,PRISM,2013-10-16
USCN11200024,"6qewYf1Su9xeaAp9iEQpUw",Up All Night,Write You A Song,2013-03-29
USRC11301140,"6lbhWl34Il0WXm5pX1fM9E",Up Down (Do This All Day),Happy Hour: The Greatest Hits,2014-10-31
GBCTA1300101,"4AU7z13HYmPMetlWbq1mys",Waiting For Superman,Baptized (Deluxe Version),2013-09-17
US58E1200331,"7bQKR4QQCIlX0RoHlaKiIn",When She Says Baby,Night Train,2012-10-16
USCM51300742,"3X37NtwadSS0RM20dh2IgP",Worst Behavior,Nothing Was The Same (Deluxe),2013-09-19
USSM11307807,"40xhyfAPDoMtv494MfPevP",XO,BEYONCÉ [Platinum Edition],2013-12-13
USRC11200665,"2g1jbrVOuX488h5ILA1Cb2",Dare (La La La),Shakira. (Expanded Edition),2014-03-14
AUUM71400885,"4z8Ll8nU1jMqB8HvKTyLP1",Happy Little Pill,TRXYE,2014-07-25
USAT21304769,"5maiP9UMnTSgoxPX8X3bdz",Na Na,Trigga,2014-01-21
USRC11301024,"3nB82yGjtbQFSU0JLAwLRH",Not A Bad Thing,The 20/20 Experience - 2 of 2 (Deluxe),2013-07-30
USAT21401391,"7t2bFihaDvhIrd2gn2CWJO",Or Nah,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",2015-01-26
USUM71307712,"03fT3OHB9KyMtGMt2zwqCT",Play It Again,Crash My Party,2013-08-13
USG4X1300033,"5E4CJfa6yZNGSKVFSUgaBt",Whiskey In My Water,Redneck Crazy,2013-09-27
USUM71400720,"7ngdkrVQPgP3AoIxUrTpHT",Who Do You Love?,My Krazy Life,2014-03-18
USRC11401406,"4JqQWAr47pGEoaMArpA7Z3",Word Crimes,Mandatory Fun,2014-07-15
USSM19400325,"0bYg9bo50gSsH3LtXe2SQn",All I Want For Christmas Is You,Merry Christmas,1994-10-29
USSM11304724,"6rvKqjSuVP02HzGiV4G4iq",All The Way Home,Love and War,2013-09-03
USUM71318861,"5cn4RhNZPPjt0onhqUMEfa",Change Me,Journals,2013-12-02
USYAH1300217,"11LpjG9t8CIEiDpDufY70V",I. Crawl,Because the Internet,2013-12-06
US4DG1300070,"7BvCDrlYwJ5D9RUqvvs3BT",Little Drummer Boy,PTXmas (Deluxe Edition),2013-11-19
USUM71310262,"47rzxY9wSpomHE1gT94jIT",Right There,Yours Truly,2013-08-06
USUM71314092,"1VN6TvmHTIWvLzBAOmre6P",The Outsiders,The Outsiders,2013-10-22
GBCTA1300103,"3nAp4IvdMPPWEH9uuXFFV5",Underneath The Tree,Wrapped In Red,2013-10-25
USUM71214747,"0aUWfpD3PlSv3FTTKcT2rN",What Now,Unapologetic (Deluxe),2012-11-19
USSM11303945,"7IByJvSqRFltGyiiIiL4wn",Who You Love,Paradise Valley,2013-08-16
USUM71302526,"01TuObJVd7owWchVRuQbQw",#thatPOWER,#willpower (Deluxe),2013-03-18
US58E1200332,"7nGYq5PWROQKYydttKaX8a","1994",Night Train,2012-10-16
USUG12103666,"3yII7UwgLF6K5zW3xad3MP","22",Red (Taylor's Version),2021-11-11
USQX91200826,"2SHnUyZq0zwmvRIl4WY77G",Alive,Play Hard EP,2012-06-18
USUM71205293,"6WgrB8d7GLBGweYLDI6ObR",All Around The World,Believe,2012-01-19
USUM71216778,"0pgeVJrdNok4KhbiM58ayZ",All Gold Everything,Don't Be S.A.F.E.,2013-01-23
USRN11100002,"2yWtLaPCOUDyi7f1lOXCn5",Anywhere With You,Barefoot Blue Jean Night,2011-08-26
USAT21301460,"5yhKaacMZGRo4s6evJx9vk",Bad,The Gifted,2013-06-03
AUBM01200186,"1hWYT0w2R0J19rlVkiez7X",Battle Scars,"Food & Liquor II: The Great American Rap Album, Pt. 1",2012-08-28
USAN21300002,"2EUHzmBZux7SSra71cGkIB",Beat This Summer,Wheelhouse,2013-04-09
USUM71210774,"4Pwjz3DfvfQWV0rO2V8jyh","Bitch, Don't Kill My Vibe","good kid, m.A.A.d city",2012-10-21
USWB11300390,"39FwE8edwuyiaa4PrGBkP7",Boys 'round Here,Based on a True Story... (Deluxe Edition),2013-03-26
USCM51300013,"08ljt6NCNAgewQaMya1URa",Bugatti,Trials & Tribulations (Deluxe),2013-07-16
USUM71301697,"7t3yEWJXS4ZZE64JyJDJIg",DONE.,Pioneer,2013-03-26
GBAAA1200728,"2V65y3PX4DkRhy1djlxd9p",Don't You Worry Child,Don't You Worry Child,2012-09-14
USCN11300001,"4kY7rYtE4OQkJNq22OIYRI",Downtown,Golden,2013-02-05
USRC11201220,"4X5f3vT8MRuXF68pfjNte5",F**kin Problems,LONG.LIVE.A$AP (Deluxe Version),2012-10-24
USRC11300305,"0yz2J4wsXFCjMjpJ6A74yV",Fine China,X (Expanded Edition),2013-04-02
USUM71301190,"29r4I5RTxDR440DkqhbD9s",Freaks,Excuse My French,2013-02-13
USUM71304188,"6djlRvx69CBXQAoXKqk082",Gentleman,Best of 10s,2013-04-12
USUM71208066,"6s9ICeczYOfbHHIaSMq9jd",Get Your Shine On,Here's To The Good Times,2012-12-04
USUM71213476,"19PJ75UGKjpBo0muDNyxPW",Give It All We Got Tonight,Love Is Everything,2012-11-19
USHR11334249,"1V6gIisPpYqgFeWbMLI0bA",Heart Attack,Demi,2013-03-05
USSM11300965,"0qwcGscxUHGZTgq0zcaqk1",Here's To Never Growing Up,Avril Lavigne (Expanded Edition),2013-04-09
USUM71117907,"75p6fgACKYIyIhsoG411SZ",Hey Pretty Girl,Up All Night,2012-04-12
USCM51200744,"6bzwoiUt0s1KDOedyy4OtQ",High School,Pink Friday: Roman Reloaded The Re-Up,2012-11-19
USCJY1218027,"4wFUdSCer8bdQsrp1M90sa",Highway Don't Care,Two Lanes Of Freedom,2013-02-05
USRN11000084,"4elsQHzndSMtjrsbcwnZgf",I Can Take It From There,Neon,2011-07-11
USCRB1210135,"6aPc6SSWgTsiXrrUpJCPlj",I Drive Your Truck,Hard 2 Love,2012-04-24
SEWEE1200301,"6HZ9VeI5IRFCNQLXhpF4bq",I Love It,THIS IS... ICONA POP,2012-05-09
GBUM71204769,"3Bclyko7WmwM2oGmKj8sue",I Will Wait,Babel (Deluxe Version),2012-08-18
US58E1200337,"7bxl7EVd1MIAnuwzLevEUu",If I Didn't Have You,Just Feels Good,2013-03-26
USAT21202672,"6czEmVcntPHqHBYt2eRpgY",Jump Right In,Uncaged,2012-07-03
USSM11300859,"2Ih0U9yUuY0oU2In3h21If",Karate Chop (Remix),Honest,2014-04-18
USUM71300893,"0CiY08rGgtInz7iUnp79dS",Kisses Down Low,Talk A Good Game (Deluxe Version),2013-06-18
GBAHS1100206,"3cBHUfts3KKLqXTo8U91pz",Lego House,+,2011-09-09
GB2ME1200752,"4jCJDQiiLMTh3ix6dXqfvo",Levitate,Levitate (Remixes),2013-12-10
USCN11100113,"3wxgj5N8ZKoZWHDw6FJUf2",Like Jesus Does,Chief,2011-07-22
USAT21203287,"3w3y8KPTfNeOKPiqUTakBh",Locked Out Of Heaven,Unorthodox Jukebox,2012-10-01
USSM11301001,"3fLBmhcgWkPI47LfVQ8paB",Love And War,Love and War,2013-09-03
USCM51300001,"2XHzzp1j4IfTNp1FTn7YFg",Love Me,I Am Not A Human Being II (Deluxe),2013-01-18
USUM71214740,"3DZQ6mzUkAdHqZWzqxBKIK",Loveeeeeee Song,Unapologetic (Deluxe),2012-11-19
USCM51300138,"3fT9dyFnGSiXYfNOLZi3Ew",Molly,Hotel California (Deluxe),2013-04-09
USLXJ1106037,"6difO4bA0FJXLUVrFKxzs2",More Than Miles,Greatest Hits...So Far,2011-09-13
USUM71300299,"2E43WFS4rRc09za2r2GmZl",My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,2013-03-25
US6XF1200057,"7wZBuBh6xJI7QAdAI6XqJN",Pirate Flag,Life On A Rock,2013-04-29
USUM71214737,"76VtA90NKurNqaQpV126Ue",Pour It Up,Unapologetic (Deluxe),2012-11-19
USUM71300275,"2JJ5h2I1S0UR4tyD0U1I7K",R.I.P.,R.I.P.,2013-02-05
USCM51300102,"3SShjQBczSt1HMpWA9zbwE",Rich As F**k,I Am Not A Human Being II (Deluxe),2013-03-22
USUM71215597,"2iJuuzV8P9Yz0VSurttIV5",Scream & Shout,#willpower,2013-01-13
USSM11207412,"5ML9t3cfvJuDTeOLcOH2Bl",Show Out,Stay Trippy,2013-01-25
USRC11300004,"6vt0I1cw1YmAIKDJvHVIM5",Suit & Tie,The 20/20 Experience (Deluxe Version),2013-01-14
USWB11203181,"5yIiXdLRE85OBiQmCaUenq",Sure Be Cool If You Did,Based on a True Story... (Deluxe Edition),2013-01-08
GBARL1201891,"6s8nHXTJVqFjXE4yVZPDHR",Troublemaker,Right Place Right Time (Expanded Edition),2012-10-14
GBCTA1200050,"5mFYtqhN4T2D9IPSaZnVDw",Two Black Cadillacs,Blown Away,2012-05-01
USCN11200248,"3xdjjKMcMOFgo1eQrfbogM",Wagon Wheel,True Believers,2013-01-04
USAT21207538,"3aHkbJXFYpPrup2K8wvDOV",We Still In This B****,Underground Luxury,2012-11-15
USAT21206701,"0nJW01T7XtvILxQgC5J7Wh",When I Was Your Man,Unorthodox Jukebox,2012-12-07
USRC11201453,"2rzBvHM9h36Tpdj7Jdajka",Wild For The Night,LONG.LIVE.A$AP (Deluxe Version),2012-03-20
GBHMU1200137,"3180WDzph4WrS4sLSNcGfa",Wings,DNA (Expanded Edition),2012-08-24
USUM71302529,"4mWJSCa5i4HKPP71NbEqhF",Fall Down,#willpower (Deluxe),2013-04-12
USQY51354125,"6nJN1GYIHIdg1HQtrmJsqU",I Hit It First,I Hit It First - Single,2013-04-09
USUM71303190,"1hZk9dktp4yRFTm0TrycuH",If I Lose Myself,Native,2013-01-01
USSM11206041,"5uY9QWVdzL8Foi7emf2omj",Neva End,Pluto 3D,2012-11-27
USUM71300276,"3dTwLV3pAQ3OhEKPVG42fx",Ready,Ready,2013-01-01
GBHMU1400162,"3JjnGLK8IxkNLvo8Lb3KOM","18",FOUR (Deluxe),2014-11-17
USUM71409576,"2bL2gyO6kBdLkNSkxXNh6x",Animals,V,2014-08-25
USUM71414974,"5t54WbqXtMwT5yF1nQSuKz",Baby Don't Lie,Baby Don't Lie,2014-10-20
GBUM71405403,"7MQREx2p9bXdqm8WTGVkGI",Beg For It,Reclassified,2014-10-01
GBARL1400567,"07nH4ifBxUB4lZcsf44Brn",Blame,Motion,2014-09-07
USCJY1431309,"1p80LdxRV74UKvL8gnD7ky",Blank Space,"1989",2014-10-24
USSM11408186,"6j8lAie0mdUNreql5d5Ejz",Bobby Bitch,Bobby Bitch,2014-10-14
USRC11402051,"7F51q96XofOD2lntm7hzvQ",Body Language,Full Speed (Expanded Edition),2014-09-09
USUM71412644,"04aAxqtGp5pv12UXAg4pkq",Centuries,American Beauty/American Psycho,2014-09-09
US58E1300408,"5e1Ykf1AM8KG3T3fCBZhTt",Close Your Eyes,Feels Like Carolina,2013-12-10
GB28K1400036,"7pqgMEKsDMOHUdFQ7n0N9K",Dangerous,Listen,2014-11-16
USCRB1411035,"4QAXLB2Hkx3n7LbOFxD34h",Drinking Class,I Don't Dance (Deluxe Edition),2014-09-09
QMTM61300302,"0ABHhxQTaluB94ohp2RLSr",Feelin' It,See You Tonight,2013-10-15
GBHMU1400029,"5TI9vxJAI5K069uic9AmTq",Ghost,Chapter One,2014-02-16
USZ4V1200043,"01XFgRZfZI7oBagNf1Loml",Harlem Shake,Harlem Shake,2012-05-22
USRC11201328,"0Hf4aIJpsN4Os2f0y0VqWl",Feel This Moment,Global Warming: Meltdown (Deluxe Version),2013-02-22
USCJY1231039,"6FB3v4YcR57y4tXFcdxI1E",I Knew You Were Trouble.,Red (Big Machine Radio Release Special),2012-10-27
GBARL1201392,"24LS4lQShWyixJ0ZrJXfJ5",Sweet Nothing,"18 Months",2012-10-12
USUM71204771,"6TwfdLbaxTKzQi3AgsZNzx",Daylight,Overexposed (Deluxe),2012-10-08
USDMG1260805,"0DwClY2t9YAWHBROMIgrXb",Ho Hey,The Lumineers,2012-06-04
USUM71200987,"6BtmXhTJMM9sBTHeYYASGz",It's Time,Night Visions,2012-02-06
USAT21104051,"5xZjfKSfTooDP2rcAgjxlH",Carry On,Some Nights,2012-10-23
USUM71119106,"2ihCaVdNZmnHZWt0fvAM7B",Little Talks,My Head Is An Animal,2011-12-20
USG4X1100017,"2mXsZsJBThTaJXbNcg5QD4",Mama's Broken Heart,Four The Record,2012-12-14
GBAAA1200003,"3YG5boZCqRAnk1jXKhSu2M",Next To Me,Our Version of Events,2012-02-10
USUM71409642,"573lk7KShUhGly2VyAmdyj",Girl In A Country Song,Start Here (Deluxe Edition),2014-07-15
USUM71405085,"24tygl4LPQcQgeBe7qzY3n",God Made Girls,Origins,2014-07-01
QMCE31400045,"2ZBnK2CGFK6jcagWrpyPzA",Handsome And Wealthy,No Label II,2014-02-14
USUM71411636,"3zU9rdflI65tK4dkkNSp77",Heroes (We Could Be),Forever,2014-09-15
USUM71411206,"15WoYaFanAymIZuebfxvOt",Homegrown Honey,Southern Style (Deluxe),2014-08-25
USUM71414033,"7FYH5AW3bVfZHJIQpq3UOA",I Don't F**k With You,Dark Sky Paradise,2015-02-20
GBUM71308836,"7795WJLVKJoAyVoOtCWqXN",I'm Not The Only One,In The Lonely Hour,2014-05-23
USWB11402584,"0LH5xRQz5D36FpIkYUFv2e",In Your Arms,Black Star Elephant,2014-10-03
USUM71412696,"2RqtfcLB7iOZj0zYB8Auhu",Jealous,Nick Jonas X2,2014-09-08
USUM71414575,"746BlfyY0hVG65EtfaNvwo",L.A.LOVE (la la),Double Dutchess,2015-01-18
USSM11408349,"6gj08XDlv9Duc2fPOxUmVD",Lips Are Movin,Title (Deluxe),2014-10-21
GBWWP1400197,"6hQNZOmjGuiJuArVQLSKro",Look At You,Gravity,2014-01-28
USUM71409728,"5J4ZkQpzMUFojo1CtAZYpn",Love Me Harder,My Everything (Deluxe),2014-08-22
USSM11404519,"0uwmgMXqoJ7wh102MTHTN7",Made Me,Made Me (feat. K Camp),2014-05-22
USLXJ1307066,"69DR48pXzSabFUfQfDDJDb",Make Me Wanna,It Goes Like This,2012-08-28
USAT21300640,"5FVuERsYqtKKAaWe62NBnv",Mean To Me,Bring You Back,2013-08-06
USWB11402277,"289hx4t6fH2BBe8p6cnXo1",Neon Light,BRINGING BACK THE SUNSHINE,2014-09-30
USUM71411314,"7ewfvLrlI0VNht4vEnoTMh",No Love,No Love (Remix),2014-08-05
USUM71413477,"4scpF6J5uMBvoh6sFB7EL1",No Type,SremmLife,2014-09-05
USUG11401323,"4PhsKqMdgMEUSstTDAmMpg",Often,Beauty Behind The Madness,2014-07-31
USCM51400340,"4MRT0dDbhqFKl67WzhUbSw",Only,The Pinkprint (Deluxe),2014-10-28
GBARL1401201,"7MmG8p0F9N3C4AXdK6o6Eb",Outside,Motion,2014-03-09
USAN21400025,"14UE0L5fL5TL0ohEiAv56X",Perfect Storm,Moonshine in the Trunk,2014-08-25
USCJY1431349,"5xTtaWoae3wi06K5WfVUUH",Shake It Off,"1989",2014-08-18
USUM71413555,"7seTcUFOhn5caSDbiSfsp0",She Knows,Non-Fiction (Deluxe),2015-01-26
USCJY1418231,"3LbvNFkqDTrE1liGMmZBDL",Shotgun Rider,Sundown Heaven Town,2014-09-16
USRC11401949,"4kbj5MwxO1bq9wjT5g9HaA",Shut Up And Dance,TALKING IS HARD,2014-09-10
GBCTA1400010,"10RQKVSr4rS0coExTmi4dF",Something In The Water,Greatest Hits: Decade #1,2014-02-16
USUM71309985,"50nzorQ9gi2md8UpFi8aJT",Somewhere In My Car,Fuse,2013-09-10
GBHMU1400159,"2Bs4jQEGMycglOfWPBqrVG",Steal My Girl,FOUR (Deluxe),2014-09-29
USUM71412652,"0El2Zyt68nYySFDG87hZgM",Sun Daze,Anything Goes,2014-10-14
GBARL1400978,"37sINbJZcFdHFAsVNsPq1i",Superheroes,No Sound Without Silence,2014-02-16
USSM11307291,"1CS7Sd1u5tWkstBhpssyjP",Take Me To Church,Hozier (Expanded Edition),2013-07-03
USUM71317733,"1TKlBK9cSrM5u4CiL4SETS",Talladega,The Outsiders,2014-02-11
USHR11435979,"6wJwkMo278iWVlWl1XQ4WA",The Heart Wants What It Wants,The Heart Wants What It Wants,2014-11-06
GBAHS1400099,"1Slwb6dOYkBlWal1PGtnNg",Thinking Out Loud,x (Wembley Edition),2014-06-20
US6XF1300039,"1Lh8n5owE0h0hgqWfqtvuD",Til It's Gone,The Big Revival,2014-09-23
USAT21401975,"3N8tI63CfkEc2WW5IkRfAj","Touchin, Lovin",Trigga (Deluxe),2014-07-01
USSM11408382,"2CY92qejUrhyPUASawNVRr",Try Me,Try Me,2014-10-15
USUM71407113,"6buXDkw3Gv4fQC1OZKUhnR",Try,Gypsy Heart,2014-06-09
USWB11402508,"35rSpXB5bk9ega9jsjcRts",Tuesday,I LOVE MAKONNEN,2014-06-27
GBARL1401524,"32OlwWuMpZ6b0aN2RZOeMS",Uptown Funk!,Uptown Special,2014-11-10
NLB8R1400002,"1HFfMOxCAT4GAwaPfCdmUs",Waves,Waves (Robin Schulz Radio Edit),2014-01-01
GBHMU1400161,"6HFywc5eQYRRYHYTatCb5Y",Where Do Broken Hearts Go,FOUR (Deluxe),2014-11-17
USUM71414680,"0Nf53RDPZEjFrQE4B5n6Vf",Yellow Flicker Beat,Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1),2014-09-29
USAT21402610,"1eL8wZKx7CVJVbZG12becL",You And Your Friends,Blacc Hollywood (Deluxe),2014-08-19
USUM71414120,"7wdzLe2Gsx1RGqbvYZHASz",i,i,2014-09-23
USSM11307808,"7tefUew2RUuSAqHyegMoY1",***Flawless,BEYONCÉ [Platinum Edition],2013-12-13
USUM71413813,"6dshconh2KBbGxVh7GtSTC",Booty,Booty,2014-09-23
USUM71412813,"2f8FHYOkBjxnNxBWXWBpsG",Burnin' Up,Sweet Talker (Deluxe Version),2014-09-23
USUM71415249,"0PcLrZITBBSQKKrufVKFJI",EW!,EW!,2014-10-08
USCM51400085,"3qQ6WFhcAx6LOH1UHz1c0U",Hookah,Hookah,2014-04-09
USCJY1425001,"6G5NsbGQlLQx4xjZE69Lnt",I'm Not Gonna Miss You,Glen Campbell I'll Be Me Soundtrack,2015-02-17
USUG12306675,"045ZeOHPIzhxxsm8bq5kyE",Out Of The Woods,"1989 (Taylor's Version)",2023-10-27
USUM71409263,"3V3iy4K6paycRmTyrjQVwi",Secrets,Heart On My Sleeve (Deluxe),2014-10-14
USUYG1053463,"4UUFTQKwwId0n1P9t4ZQhx",U Guessed It,U Guessed It - Single,2014-09-25
USCJY1431369,"273dCMFseLcVsoSWx59IoE",Bad Blood,"1989",2014-10-24
USAT21404117,"26rdOwwjC2UnweK3xeS58u",G.D.F.R.,My House,2014-09-29
USUM71415785,"15DrrIod12Tc2IoMaHiwlQ",I Bet My Life,Smoke + Mirrors,2014-09-18
QMRSZ1401171,"2XWyvefXAcxobyJNF305dR",I Won't Let You Down,Hungry Ghosts,2014-06-17
USCJY1431319,"4lIxdJw6W3Fg4vUIYCB0S5",Style,"1989",2014-10-24
USSM19902989,"2LlQb7Uoj1kKyGhlkBf9aC",Thriller,Thriller,1982-11-29
USCJY1431299,"6qnM0XXPZOINWA778uNqQ9",Welcome To New York,"1989",2014-10-20
USCJY1431379,"59HjlYCeBsxdI0fcm3zglw",Wildest Dreams,"1989",2014-10-24
USUM71320096,"4Ib4InLIR369amEBFcAjhb",I Have Nothing,The Complete Season 5 Collection (The Voice Performance),2014-01-01
USUM71320095,"6D9XBfUFCpnVN2tSP2bETW",Let It Be,The Complete Season 5 Collection (The Voice Performance),2014-01-01
USMC15848998,"2EjXfH91m7f8HiJN1yQg97",Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,1964-10-19
USCA29900551,"4PS1e8f2LvuTFgUs1Cn3ON",The Christmas Song (Merry Christmas To You),The Christmas Song (Expanded Edition),1990-01-01
USRC11300820,"2bN0VoXCagktb6yAi9942I",Best I Ever Had,Make A Move,2013-06-18
USCM51300744,"2WC4sK0ryyysQhtDok9Ytr",From Time,Nothing Was The Same (Deluxe),2013-09-19
USCM51300736,"6s64FyS9n0XYbGMLH3LOWU",Furthest Thing,Nothing Was The Same (Deluxe),2013-09-19
USUM70502652,"5RjbFGeWVsCpw8EcE8OrvZ",Gone,Late Registration,2005-08-29
USUM71311294,"6eQbRfp5DxLSOL5pGozYf1",Walking On Air,PRISM,2013-10-21
USDM31400016,"1HOlb9rdNOmy9b1Fakicjo",#SELFIE,#SELFIE,2014-03-03
USWB11303187,"7ongSdLv28Z27WeCrzZXwB","19 You + Me",Where It All Began,2013-08-20
USRN11300239,"0B0y2FImat9j9MJTNRZWfW",Automatic,Platinum,2013-02-10
USAT21301903,"3un2KQUaQ2brEpd8dK93wI",Beat Of The Music,Bring You Back,2013-08-06
USAT21302085,"0vvKyFjX1hzSwpNtVwnJ2H",Can't Raise A Man,Rebellious Soul,2013-08-05
USRC11301790,"7o1Pm9jpH0wFpN5g793Lnq",Can't Remember To Forget You,Shakira. (Expanded Edition) [Spanish Version],2014-01-13
USUM71309989,"5vCgOg9VqRaAUbnflCO6P3",Cop Car,Fuse (Deluxe Edition),2013-09-10
USWB11300395,"1MDogqDrStFSO9cdUTUFem",Doin' What She Likes,Based on a True Story... (Deluxe Edition),2013-03-26
USAN21300026,"3M31S6f0z8S3nkFh3eS06W",Drink To That All Night,High Noon,2014-03-21
US58E1300353,"2UZoYhVfHAeCx234JxEY5m",Everything I Shouldn't Be Thinking About,Just Feels Good,2013-03-26
USLXJ1307064,"4O1CExxinEpKZi3861NlTK",Get Me Some Of That,It Goes Like This,2013-10-29
USUM71317739,"3MykNWa65IP2VN1Qa6B9yK",Give Me Back My Hometown,The Outsiders,2014-02-11
US58E1200346,"2o4lW5AnMolmIssBZ9Dnlk",Goodnight Kiss,How Country Feels,2013-01-22
USUM71314085,"222dTwr5XeEgAzEtsrQA0R",Headlights,The Marshall Mathers LP2 (Deluxe),2013-11-05
USAT21304202,"1x80xTzSL7pok3M5JC3oJz",Human,head or heart,2013-11-18
USUM71403573,"0fjqx2nfpWXdbrbnxDDgPT",I Luh Ya Papi,A.K.A. (Deluxe),2014-01-01
USAT21400016,"2B5ey0F0QtFKNIR48vfvNJ",Invisible,Storyline,2014-05-06
GBAAA1300148,"36pLU2ywVeBKEF0rrKtmCB",La La La,Hotel Cabana (Deluxe Version),2013-05-17
USLXJ1302300,"33LSgUa20mKNgeut1XwP2E",Lettin' The Night Roll,Off The Beaten Path (Deluxe Edition),2013-09-13
USWD11366375,"3IPnBzGRMg6BfViFxxa0Gq",Love Is An Open Door,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-11-25
GBAYE1400206,"23khhseCLQqVMCIT1WMAns",Magic,Ghost Stories,2014-03-03
USUM71314029,"5SsR3wtCOafDmZgvIdRhSm",Man Of The Year,Oxymoron (Deluxe),2014-02-25
USCM51400015,"7MEbniqb2B22a8EaX4Av4c",Mmm Yeah,The Secret EP,2014-05-27
USSM11400573,"5Sn6Sn0L2bD9ihdz5pbUed",Move That Doh,Honest,2014-04-17
AUHS01205284,"0Bn1DSXfisvfKjGUwI6rzW",Oceans (Where Feet May Fail),Zion (Deluxe Edition),2013-02-26
USSD11300465,"1iLv1ieT9BZ3qsti9yTCnG",Odio,"Fórmula, Vol. 2 (Deluxe Edition)",2014-01-28
USUM71201073,"6Qj1WXW41Mn3Fh9V2sHphM",On Top Of The World,Night Visions,2012-02-14
QMJMT1300035,"2gSh6B45bWv4gDOhawR8C2",Part II (On The Run),Magna Carta... Holy Grail,2013-07-04
USSM11307803,"5hgnY0mVcVetszbb85qeDg",Partition,BEYONCÉ [Platinum Edition],2013-12-13
CYA111300030,"5L2l7mI8J1USMzhsmdjat9",Red Lights,A Town Called Paradise,2013-12-17
USCJY1312320,"6eZP01jERQt27Ggq7kpEf9",Rewind,Rewind,2014-01-14
USUM71317975,"1CI6YgwwNq3VfhgxPuEpE6",Ride,SoMo,2012-09-26
USUM71319540,"0K1KOCeJBj3lpDYxEX9qP2",Sleeping With A Friend,Pop Psychology,2014-01-11
USRN11300147,"6Zf4AMWgnUDobtAixiIqnZ",Slow Me Down,Slow Me Down,2014-03-10
USAT21400486,"1jROHCeEzDr6VnV8EnBnik",Stoner,Stoner,2014-01-13
USAT21301968,"2zMXH5k5NZy1Nw460bLvRh",Take Me Home,"Blood, Sweat & 3 Years",2013-07-16
USUM71312880,"4e6ZN0EcEqYx74BTC5xQzy",The Man,Lift Your Spirit,2013-10-25
USAT21300240,"0Nk7bSn0MItonkR0GNs3mj",The Walker,More Than Just a Dream (Deluxe Edition),2013-05-07
USUM71312346,"2wBCrtJS3E3TimRZ5MElTI",The Worst,Sail Out,2013-01-01
USCM51400038,"6HfOzLLjsaXsehIFEsrxTk",Trophies,Rise Of An Empire (Deluxe Edition),2014-03-11
FR0T11100004,"4miKDdaWW78mKwx6TIvOa0",We Might Be Dead By Tomorrow,I Thought I Was an Alien,2012-02-20
USRC11400456,"2J4Alm5zUad4hB5bY2HhtV",Wild Wild Love,Globalization,2014-02-25
USAT21206100,"3G5iN5QBqMeXx3uZPy8tgB",Young Girls,Unorthodox Jukebox,2012-11-06
GBK3W1000183,"44Ljlpy44mHvLJxcYUvTK0",Chocolate,The 1975,2013-06-04
USUM71307354,"0zO8ctW0UiuOefR87OeJOZ",Collard Greens,Oxymoron (Deluxe),2013-01-01
USNLR1300792,"58vnVBWfKWIjSVvKTZJly2",Everything Is AWESOME!!!,The Lego Movie (Original Motion Picture Soundtrack),2014-01-27
NZUM71300125,"60jI0JgMLLj1VggHJVhtRs",Glory And Gore,Pure Heroine,2013-09-27
USSM11306285,"6IDDwI0YOCAUDhMZltQekS",Love Don't Die,Helios,2013-10-21
